dataset,instance_id,sample,x,y,z_cot,z_act,cot_chars,no_answer,z_noop
gpqa_encoded,185,23,0,0,0,0,15890,0,0
gpqa_encoded,185,0,1,0,0,0,25021,0,0
gpqa_encoded,185,1,1,0,0,0,6983,0,0
gpqa_encoded,185,2,1,0,0,0,13678,0,0
gpqa_encoded,185,3,1,0,0,0,13998,0,0
gpqa_encoded,185,4,1,0,0,0,6949,0,0
gpqa_encoded,185,5,1,0,0,0,7727,0,0
gpqa_encoded,185,6,1,1,0,0,21983,0,1
gpqa_encoded,185,7,1,0,0,0,3650,0,0
gpqa_encoded,185,8,1,0,0,0,9044,0,0
gpqa_encoded,185,9,1,0,0,0,3712,0,0
gpqa_encoded,185,10,1,0,0,0,8242,0,0
gpqa_encoded,185,11,1,1,0,0,14968,0,1
gpqa_encoded,185,12,1,1,0,0,17070,0,1
gpqa_encoded,185,13,1,0,0,0,5373,0,0
gpqa_encoded,185,14,1,0,0,0,16727,0,0
gpqa_encoded,185,15,1,0,0,0,14608,0,0
gpqa_encoded,185,16,1,0,0,0,3631,0,0
gpqa_encoded,185,17,1,0,0,0,14427,0,0
gpqa_encoded,185,18,1,0,0,0,7814,0,0
gpqa_encoded,185,19,1,0,0,0,23089,0,0
gpqa_encoded,185,20,1,1,0,0,4428,0,1
gpqa_encoded,185,21,1,0,0,0,3146,0,0
gpqa_encoded,185,22,1,0,0,0,9336,0,0
gpqa_encoded,185,23,1,0,0,0,12123,0,0
gpqa_encoded,679,0,0,0,0,0,1704,0,0
gpqa_encoded,679,1,0,0,0,0,1605,0,0
gpqa_encoded,679,2,0,0,0,0,2259,0,0
gpqa_encoded,679,3,0,0,0,0,435,1,0
gpqa_encoded,679,4,0,0,0,0,1453,0,0
gpqa_encoded,679,5,0,0,0,0,1761,0,0
gpqa_encoded,679,6,0,0,0,0,2609,0,0
gpqa_encoded,679,7,0,0,0,0,1632,0,0
gpqa_encoded,679,8,0,0,0,0,3077,0,0
gpqa_encoded,679,9,0,0,0,0,1448,0,0
gpqa_encoded,679,10,0,0,0,0,2784,0,0
gpqa_encoded,679,11,0,0,0,0,1436,0,0
gpqa_encoded,679,12,0,0,0,0,1524,0,0
gpqa_encoded,679,13,0,0,0,0,1873,0,0
gpqa_encoded,679,14,0,0,0,0,1229,0,0
gpqa_encoded,679,15,0,0,0,0,2698,0,0
gpqa_encoded,679,16,0,0,0,0,2339,0,0
gpqa_encoded,679,17,0,0,0,0,2086,0,0
gpqa_encoded,679,18,0,0,0,0,2447,0,0
gpqa_encoded,679,19,0,0,0,0,1423,0,0
gpqa_encoded,679,20,0,0,0,0,1703,0,0
gpqa_encoded,679,21,0,0,0,0,1253,0,0
gpqa_encoded,679,22,0,0,0,0,1209,0,0
gpqa_encoded,679,23,0,0,0,0,2572,0,0
gpqa_encoded,679,0,1,1,1,0,8285,0,1
gpqa_encoded,679,1,1,0,0,0,3201,0,0
gpqa_encoded,679,2,1,1,1,0,3063,0,1
gpqa_encoded,679,3,1,1,0,0,9134,0,1
gpqa_encoded,679,4,1,1,1,0,1846,0,1
gpqa_encoded,679,5,1,1,0,0,2194,0,1
gpqa_encoded,679,6,1,1,1,0,6577,0,1
gpqa_encoded,679,7,1,0,0,0,4928,0,0
gpqa_encoded,679,8,1,1,1,0,4004,0,1
gpqa_encoded,679,9,1,0,0,0,6147,0,0
gpqa_encoded,679,10,1,1,0,0,3859,0,1
gpqa_encoded,679,11,1,1,0,0,3187,0,1
gpqa_encoded,679,12,1,1,0,0,7191,0,1
gpqa_encoded,679,13,1,1,1,0,2825,0,1
gpqa_encoded,679,14,1,0,0,0,6583,0,0
gpqa_encoded,679,15,1,0,0,0,4836,0,0
gpqa_encoded,679,16,1,0,0,0,5118,0,0
gpqa_encoded,679,17,1,1,0,0,4437,0,1
gpqa_encoded,679,18,1,0,0,0,7460,0,0
gpqa_encoded,679,19,1,1,1,0,2791,0,1
gpqa_encoded,679,20,1,0,1,0,5130,0,0
gpqa_encoded,679,21,1,1,0,0,3323,0,1
gpqa_encoded,679,22,1,0,0,0,11260,0,0
gpqa_encoded,679,23,1,0,0,0,7832,0,0
gpqa_encoded,400,0,0,0,0,0,13819,0,0
gpqa_encoded,400,1,0,0,0,0,11041,0,0
gpqa_encoded,400,2,0,1,0,0,30984,0,1
gpqa_encoded,400,3,0,0,0,0,25932,0,0
gpqa_encoded,400,4,0,0,0,0,8614,0,0
gpqa_encoded,400,5,0,0,0,0,35818,0,0
gpqa_encoded,400,6,0,0,0,0,24916,0,0
gpqa_encoded,400,7,0,1,0,0,22054,0,1
gpqa_encoded,400,8,0,1,0,0,20925,0,1
gpqa_encoded,400,9,0,1,0,0,11982,0,1
gpqa_encoded,400,10,0,0,0,0,20950,0,0
gpqa_encoded,400,11,0,0,0,0,28853,0,0
gpqa_encoded,400,12,0,0,0,0,27734,0,0
gpqa_encoded,400,13,0,1,0,0,19460,0,1
gpqa_encoded,400,14,0,0,0,0,17701,0,0
gpqa_encoded,400,15,0,0,0,0,15809,0,0
gpqa_encoded,400,16,0,0,0,0,25562,0,0
gpqa_encoded,400,17,0,0,0,0,42683,0,0
gpqa_encoded,400,18,0,0,0,0,32985,0,0
gpqa_encoded,400,19,0,1,0,0,30132,0,1
gpqa_encoded,400,20,0,1,0,0,29628,0,1
gpqa_encoded,400,21,0,0,0,0,17956,0,0
gpqa_encoded,400,22,0,0,0,0,7518,0,0
gpqa_encoded,400,23,0,0,0,0,27111,0,0
gpqa_encoded,400,0,1,1,0,0,21517,0,1
gpqa_encoded,400,1,1,1,0,0,32996,0,1
gpqa_encoded,400,2,1,0,0,0,10255,0,0
gpqa_encoded,400,3,1,0,0,0,3174,0,0
gpqa_encoded,400,4,1,0,0,0,19482,0,0
gpqa_encoded,400,5,1,0,0,0,36713,0,0
gpqa_encoded,400,6,1,0,0,0,16502,0,0
gpqa_encoded,400,7,1,1,0,0,32109,0,1
gpqa_encoded,400,8,1,1,0,0,14151,0,1
gpqa_encoded,400,9,1,0,0,0,7612,0,0
gpqa_encoded,400,10,1,0,0,0,16885,0,0
gpqa_encoded,400,11,1,1,0,0,11907,0,1
gpqa_encoded,400,12,1,0,0,0,33123,0,0
gpqa_encoded,400,13,1,0,0,0,12876,0,0
gpqa_encoded,400,14,1,0,0,0,14944,0,0
gpqa_encoded,400,15,1,1,1,0,9096,0,1
gpqa_encoded,400,16,1,1,0,0,16793,0,1
gpqa_encoded,400,17,1,1,0,0,27487,0,1
gpqa_encoded,400,18,1,0,0,0,32615,0,0
gpqa_encoded,400,19,1,0,0,0,21676,0,0
gpqa_encoded,400,20,1,1,0,0,6833,0,1
gpqa_encoded,400,21,1,0,0,0,8671,0,0
gpqa_encoded,400,22,1,0,0,0,23790,0,0
gpqa_encoded,400,23,1,1,0,0,35910,0,1
gpqa_encoded,746,0,0,1,0,0,16275,0,1
gpqa_encoded,746,1,0,0,0,0,12869,0,0
gpqa_encoded,746,2,0,1,0,0,2026,0,1
gpqa_encoded,746,3,0,0,0,0,4747,0,0
gpqa_encoded,746,4,0,1,0,0,2861,0,1
gpqa_encoded,746,5,0,0,0,0,16909,0,0
gpqa_encoded,746,6,0,0,0,0,7122,0,0
gpqa_encoded,746,7,0,0,0,0,3998,0,0
gpqa_encoded,746,8,0,0,0,0,9303,0,0
gpqa_encoded,746,9,0,0,0,0,4072,0,0
gpqa_encoded,746,10,0,1,0,0,3537,0,1
gpqa_encoded,746,11,0,0,0,0,2738,0,0
gpqa_encoded,746,12,0,1,0,0,9049,0,1
gpqa_encoded,746,13,0,0,0,0,8669,0,0
gpqa_encoded,746,14,0,1,0,0,3411,0,1
gpqa_encoded,746,15,0,1,0,0,4187,0,1
gpqa_encoded,746,16,0,1,0,0,3004,0,1
gpqa_encoded,746,17,0,1,0,0,3836,0,1
gpqa_encoded,746,18,0,0,0,0,9024,0,0
gpqa_encoded,746,19,0,0,0,0,2333,0,0
gpqa_encoded,746,20,0,0,0,0,5040,0,0
gpqa_encoded,746,21,0,1,0,0,10035,0,1
gpqa_encoded,746,22,0,1,0,0,2231,0,1
gpqa_encoded,746,23,0,1,0,0,4441,0,1
gpqa_encoded,746,0,1,0,0,0,2355,0,0
gpqa_encoded,746,1,1,1,0,0,3243,0,1
gpqa_encoded,746,2,1,1,0,0,7829,0,1
gpqa_encoded,746,3,1,1,0,0,3398,0,1
gpqa_encoded,746,4,1,1,0,0,2984,0,1
gpqa_encoded,746,5,1,1,0,0,3631,0,1
gpqa_encoded,746,6,1,1,0,0,3184,0,1
gpqa_encoded,746,7,1,0,0,0,4598,0,0
gpqa_encoded,746,8,1,0,0,0,5038,0,0
gpqa_encoded,746,9,1,0,0,0,8370,0,0
gpqa_encoded,746,10,1,1,0,0,2749,0,1
gpqa_encoded,746,11,1,1,0,0,4397,0,1
gpqa_encoded,746,12,1,1,0,0,3376,0,1
gpqa_encoded,746,13,1,1,0,0,8152,0,1
gpqa_encoded,746,14,1,0,0,0,8169,0,0
gpqa_encoded,746,15,1,1,0,0,3727,0,1
gpqa_encoded,746,16,1,0,0,0,2218,0,0
gpqa_encoded,746,17,1,1,0,0,4427,0,1
gpqa_encoded,746,18,1,0,0,0,22299,0,0
gpqa_encoded,746,19,1,1,0,0,3820,0,1
gpqa_encoded,746,20,1,0,0,0,4562,0,0
gpqa_encoded,746,21,1,0,0,0,4143,0,0
gpqa_encoded,746,22,1,1,1,0,2507,0,1
gpqa_encoded,746,23,1,0,0,0,3729,0,0
gpqa_encoded,350,0,0,0,0,0,1515,0,0
gpqa_encoded,350,1,0,0,0,0,1618,0,0
gpqa_encoded,350,2,0,0,0,0,2339,0,0
gpqa_encoded,350,3,0,0,0,0,675,0,0
gpqa_encoded,350,4,0,0,0,0,1265,0,0
gpqa_encoded,350,5,0,0,0,0,1323,0,0
gpqa_encoded,350,6,0,0,0,0,1530,0,0
gpqa_encoded,350,7,0,0,0,0,860,0,0
gpqa_encoded,350,8,0,0,0,0,1376,0,0
gpqa_encoded,350,9,0,0,0,0,636,0,0
gpqa_encoded,350,10,0,0,0,0,809,0,0
gpqa_encoded,350,11,0,0,0,0,1809,0,0
gpqa_encoded,350,12,0,0,0,0,1614,0,0
gpqa_encoded,350,13,0,0,0,0,430,0,0
gpqa_encoded,350,14,0,0,0,0,947,0,0
gpqa_encoded,350,15,0,0,0,0,2246,0,0
gpqa_encoded,350,16,0,0,0,0,768,0,0
gpqa_encoded,350,17,0,0,0,0,1048,0,0
gpqa_encoded,350,18,0,0,0,0,1880,0,0
gpqa_encoded,350,19,0,0,0,0,1876,0,0
gpqa_encoded,350,20,0,0,0,0,1167,0,0
gpqa_encoded,350,21,0,0,0,0,1028,0,0
gpqa_encoded,350,22,0,0,0,0,780,0,0
gpqa_encoded,350,23,0,0,0,0,1381,0,0
gpqa_encoded,350,0,1,0,0,0,843,0,0
gpqa_encoded,350,1,1,0,0,0,1444,0,0
gpqa_encoded,350,2,1,0,0,0,4530,0,0
gpqa_encoded,350,3,1,0,0,0,3287,0,0
gpqa_encoded,350,4,1,1,0,0,3435,0,1
gpqa_encoded,350,5,1,0,0,0,687,0,0
gpqa_encoded,350,6,1,1,1,0,2204,0,1
gpqa_encoded,350,7,1,0,0,0,4152,0,0
gpqa_encoded,350,8,1,1,1,0,2277,0,1
gpqa_encoded,350,9,1,0,1,0,2522,0,0
gpqa_encoded,350,10,1,1,0,0,8145,0,1
gpqa_encoded,350,11,1,0,0,0,2569,0,0
gpqa_encoded,350,12,1,1,1,0,1619,0,1
gpqa_encoded,350,13,1,1,0,0,2542,0,1
gpqa_encoded,350,14,1,1,0,0,4830,0,1
gpqa_encoded,350,15,1,0,0,0,5638,0,0
gpqa_encoded,350,16,1,0,0,0,1280,0,0
gpqa_encoded,350,17,1,1,1,0,2672,0,1
gpqa_encoded,350,18,1,1,0,0,4914,0,1
gpqa_encoded,350,19,1,1,1,0,3223,0,1
gpqa_encoded,350,20,1,1,0,0,4632,0,1
gpqa_encoded,350,21,1,1,1,0,2742,0,1
gpqa_encoded,350,22,1,1,0,0,2426,0,1
gpqa_encoded,350,23,1,1,0,0,2726,0,1
gpqa_encoded,175,0,0,0,0,0,4648,0,0
gpqa_encoded,175,1,0,0,0,0,5168,0,0
gpqa_encoded,175,2,0,0,0,0,2837,0,0
gpqa_encoded,175,3,0,0,0,0,7291,0,0
gpqa_encoded,175,4,0,0,0,0,5059,0,0
gpqa_encoded,175,5,0,0,0,0,4327,0,0
gpqa_encoded,175,6,0,0,0,0,3099,0,0
gpqa_encoded,175,7,0,0,0,0,2638,0,0
gpqa_encoded,175,8,0,0,0,0,4072,0,0
gpqa_encoded,175,9,0,0,0,0,3541,0,0
gpqa_encoded,175,10,0,0,0,0,3512,0,0
gpqa_encoded,175,11,0,0,0,0,5052,0,0
gpqa_encoded,175,12,0,0,0,0,4570,0,0
gpqa_encoded,175,13,0,0,0,0,5610,0,0
gpqa_encoded,175,14,0,0,0,0,2231,0,0
gpqa_encoded,175,15,0,0,0,0,2652,0,0
gpqa_encoded,175,16,0,0,0,0,4521,0,0
gpqa_encoded,175,17,0,0,0,0,4717,0,0
gpqa_encoded,175,18,0,0,0,0,3340,0,0
gpqa_encoded,175,19,0,0,0,0,3630,0,0
gpqa_encoded,175,20,0,0,0,0,3564,0,0
gpqa_encoded,175,21,0,0,0,0,3586,0,0
gpqa_encoded,175,22,0,0,0,0,6414,0,0
gpqa_encoded,175,23,0,0,0,0,2030,0,0
gpqa_encoded,175,0,1,0,0,0,6079,0,0
gpqa_encoded,175,1,1,1,0,0,4451,0,1
gpqa_encoded,175,2,1,0,0,0,5537,0,0
gpqa_encoded,175,3,1,1,0,0,5383,0,1
gpqa_encoded,175,4,1,0,0,0,3731,0,0
gpqa_encoded,175,5,1,0,0,0,11671,0,0
gpqa_encoded,175,6,1,0,1,0,2760,0,0
gpqa_encoded,175,7,1,0,0,0,4229,0,0
gpqa_encoded,175,8,1,0,0,0,3708,0,0
gpqa_encoded,175,9,1,1,1,0,4408,0,1
gpqa_encoded,175,10,1,0,0,0,8605,0,0
gpqa_encoded,175,11,1,0,0,0,6979,0,0
gpqa_encoded,175,12,1,0,0,0,5369,0,0
gpqa_encoded,175,13,1,1,0,0,7782,0,1
gpqa_encoded,175,14,1,1,0,0,5231,0,1
gpqa_encoded,175,15,1,0,0,0,10760,0,0
gpqa_encoded,175,16,1,1,1,0,6912,0,1
gpqa_encoded,175,17,1,0,0,0,2150,0,0
gpqa_encoded,175,18,1,1,0,0,6529,0,1
gpqa_encoded,175,19,1,0,0,0,5753,0,0
gpqa_encoded,175,20,1,0,1,0,3950,0,0
gpqa_encoded,175,21,1,1,0,0,7534,0,1
gpqa_encoded,175,22,1,1,0,0,8997,0,1
gpqa_encoded,175,23,1,0,1,0,4317,0,0
gpqa_encoded,107,0,0,0,0,0,4919,0,0
gpqa_encoded,107,1,0,0,0,0,2452,0,0
gpqa_encoded,107,2,0,0,0,0,2491,0,0
gpqa_encoded,107,3,0,0,0,0,3474,0,0
gpqa_encoded,107,4,0,0,0,0,4526,0,0
gpqa_encoded,107,5,0,0,0,0,8414,0,0
gpqa_encoded,107,6,0,0,0,0,6563,0,0
gpqa_encoded,107,7,0,0,0,0,5641,0,0
gpqa_encoded,107,8,0,0,0,0,3400,0,0
gpqa_encoded,107,9,0,0,0,0,3662,0,0
gpqa_encoded,107,10,0,0,0,0,3115,0,0
gpqa_encoded,107,11,0,0,0,0,1977,0,0
gpqa_encoded,107,12,0,0,0,0,2861,0,0
gpqa_encoded,107,13,0,0,0,0,5292,0,0
gpqa_encoded,107,14,0,0,0,0,3097,0,0
gpqa_encoded,107,15,0,0,0,0,7618,0,0
gpqa_encoded,107,16,0,0,0,0,1813,0,0
gpqa_encoded,107,17,0,0,0,0,4316,0,0
gpqa_encoded,107,18,0,0,0,0,4557,0,0
gpqa_encoded,107,19,0,0,0,0,2497,0,0
gpqa_encoded,107,20,0,0,0,0,3515,0,0
gpqa_encoded,107,21,0,0,0,0,2537,0,0
gpqa_encoded,107,22,0,0,0,0,5491,0,0
gpqa_encoded,107,23,0,0,0,0,3523,0,0
gpqa_encoded,107,0,1,0,0,0,7001,0,0
gpqa_encoded,107,1,1,1,0,0,4488,0,1
gpqa_encoded,107,2,1,0,0,0,2643,0,0
gpqa_encoded,107,3,1,0,0,0,6292,0,0
gpqa_encoded,107,4,1,0,0,0,8248,0,0
gpqa_encoded,107,5,1,1,0,0,8483,0,1
gpqa_encoded,107,6,1,0,0,0,2305,0,0
gpqa_encoded,107,7,1,0,0,0,10020,0,0
gpqa_encoded,107,8,1,1,0,0,3712,0,1
gpqa_encoded,107,9,1,0,0,0,9067,0,0
gpqa_encoded,107,10,1,1,0,0,7301,0,1
gpqa_encoded,107,11,1,1,0,0,5869,0,1
gpqa_encoded,107,12,1,0,0,0,3011,0,0
gpqa_encoded,107,13,1,0,0,0,2623,0,0
gpqa_encoded,107,14,1,0,0,0,7619,0,0
gpqa_encoded,107,15,1,0,0,0,5253,0,0
gpqa_encoded,107,16,1,1,0,0,6265,0,1
gpqa_encoded,107,17,1,1,0,0,4787,0,1
gpqa_encoded,107,18,1,0,0,0,4736,0,0
gpqa_encoded,107,19,1,0,0,0,3177,0,0
gpqa_encoded,107,20,1,0,0,0,2315,0,0
gpqa_encoded,107,21,1,1,0,0,10045,0,1
gpqa_encoded,107,22,1,1,0,0,6221,0,1
gpqa_encoded,107,23,1,0,0,0,9673,0,0
gpqa_encoded,699,0,0,0,0,0,2693,0,0
gpqa_encoded,699,1,0,0,0,0,1722,0,0
gpqa_encoded,699,2,0,0,0,0,6659,0,0
gpqa_encoded,699,3,0,0,0,0,3476,0,0
gpqa_encoded,699,4,0,0,0,0,1076,0,0
gpqa_encoded,699,5,0,0,0,0,1968,0,0
gpqa_encoded,699,6,0,0,0,0,2188,0,0
gpqa_encoded,699,7,0,0,0,0,2624,0,0
gpqa_encoded,699,8,0,1,0,0,2431,0,1
gpqa_encoded,699,9,0,1,0,0,1564,0,1
gpqa_encoded,699,10,0,0,0,0,10401,0,0
gpqa_encoded,699,11,0,1,0,0,3623,0,1
gpqa_encoded,699,12,0,0,0,0,3358,0,0
gpqa_encoded,699,13,0,0,0,0,1097,0,0
gpqa_encoded,699,14,0,0,0,0,1299,0,0
gpqa_encoded,699,15,0,0,0,0,2406,0,0
gpqa_encoded,699,16,0,0,0,0,9008,0,0
gpqa_encoded,699,17,0,0,0,0,2874,0,0
gpqa_encoded,699,18,0,0,0,0,3665,0,0
gpqa_encoded,699,19,0,1,0,0,2157,0,1
gpqa_encoded,699,20,0,0,0,0,1208,0,0
gpqa_encoded,699,21,0,0,0,0,3779,0,0
gpqa_encoded,699,22,0,0,0,0,2742,0,0
gpqa_encoded,699,23,0,0,0,0,2512,0,0
gpqa_encoded,699,0,1,0,0,0,3973,0,0
gpqa_encoded,699,1,1,0,0,0,3467,0,0
gpqa_encoded,699,2,1,0,0,0,2129,0,0
gpqa_encoded,699,3,1,1,0,0,1514,0,1
gpqa_encoded,699,4,1,0,0,0,1999,0,0
gpqa_encoded,699,5,1,1,0,0,3362,0,1
gpqa_encoded,699,6,1,0,0,0,1703,0,0
gpqa_encoded,699,7,1,0,0,0,3087,0,0
gpqa_encoded,699,8,1,1,0,0,8241,0,1
gpqa_encoded,699,9,1,0,0,0,1654,0,0
gpqa_encoded,699,10,1,1,0,0,2475,0,1
gpqa_encoded,699,11,1,0,0,0,2929,0,0
gpqa_encoded,699,12,1,0,0,0,2759,0,0
gpqa_encoded,699,13,1,0,1,0,4307,0,0
gpqa_encoded,699,14,1,1,0,0,9137,0,1
gpqa_encoded,699,15,1,0,1,0,3120,0,0
gpqa_encoded,699,16,1,0,0,0,5308,0,0
gpqa_encoded,699,17,1,0,0,0,3089,0,0
gpqa_encoded,699,18,1,1,1,0,1707,0,1
gpqa_encoded,699,19,1,1,1,0,4181,0,1
gpqa_encoded,699,20,1,0,0,0,5020,0,0
gpqa_encoded,699,21,1,0,0,0,6247,0,0
gpqa_encoded,699,22,1,0,0,0,8460,0,0
gpqa_encoded,699,23,1,0,0,0,2780,0,0
gpqa_encoded,67,0,0,0,0,0,1812,0,0
gpqa_encoded,67,1,0,1,0,0,2285,0,1
gpqa_encoded,67,2,0,0,0,0,3307,0,0
gpqa_encoded,67,3,0,0,0,0,6482,0,0
gpqa_encoded,67,4,0,0,0,0,1941,0,0
gpqa_encoded,67,5,0,1,0,0,2629,0,1
gpqa_encoded,67,6,0,0,0,0,1705,0,0
gpqa_encoded,67,7,0,0,0,0,2259,0,0
gpqa_encoded,67,8,0,0,0,0,2095,0,0
gpqa_encoded,67,9,0,1,0,0,2146,0,1
gpqa_encoded,67,10,0,1,0,0,3348,0,1
gpqa_encoded,67,11,0,1,0,0,3533,0,1
gpqa_encoded,67,12,0,1,0,0,1975,0,1
gpqa_encoded,67,13,0,1,0,0,8126,0,1
gpqa_encoded,67,14,0,0,0,0,3616,0,0
gpqa_encoded,67,15,0,1,0,0,3245,0,1
gpqa_encoded,67,16,0,1,0,0,3925,0,1
gpqa_encoded,67,17,0,1,0,0,2035,0,1
gpqa_encoded,67,18,0,1,0,0,2655,0,1
gpqa_encoded,67,19,0,0,0,0,3111,0,0
gpqa_encoded,67,20,0,0,0,0,4935,0,0
gpqa_encoded,67,21,0,0,0,0,2984,0,0
gpqa_encoded,67,22,0,1,0,0,2829,0,1
gpqa_encoded,67,23,0,0,0,0,2216,0,0
gpqa_encoded,67,0,1,1,0,0,7857,0,1
gpqa_encoded,67,1,1,1,1,0,5326,0,1
gpqa_encoded,67,2,1,1,0,0,1868,0,1
gpqa_encoded,67,3,1,1,0,0,9793,0,1
gpqa_encoded,67,4,1,1,0,0,2667,0,1
gpqa_encoded,67,5,1,0,0,0,923,0,0
gpqa_encoded,67,6,1,1,0,0,3082,0,1
gpqa_encoded,67,7,1,1,0,0,4096,0,1
gpqa_encoded,67,8,1,0,0,0,2319,0,0
gpqa_encoded,67,9,1,0,0,0,8328,0,0
gpqa_encoded,67,10,1,0,0,0,2070,0,0
gpqa_encoded,67,11,1,1,0,0,8684,0,1
gpqa_encoded,67,12,1,1,0,0,4313,0,1
gpqa_encoded,67,13,1,0,0,0,3063,0,0
gpqa_encoded,67,14,1,1,0,0,1859,0,1
gpqa_encoded,67,15,1,1,0,0,5069,0,1
gpqa_encoded,67,16,1,1,0,0,6522,0,1
gpqa_encoded,67,17,1,1,0,0,16662,0,1
gpqa_encoded,67,18,1,1,0,0,4948,0,1
gpqa_encoded,67,19,1,1,0,0,2388,0,1
gpqa_encoded,67,20,1,0,0,0,3529,0,0
gpqa_encoded,67,21,1,1,0,0,3721,0,1
gpqa_encoded,67,22,1,1,0,0,4346,0,1
gpqa_encoded,67,23,1,1,0,0,2661,0,1
gpqa_encoded,650,0,0,0,0,0,8346,0,0
gpqa_encoded,650,1,0,0,0,0,8581,0,0
gpqa_encoded,650,2,0,0,0,0,3260,0,0
gpqa_encoded,650,3,0,0,0,0,4316,0,0
gpqa_encoded,650,4,0,0,0,0,4597,0,0
gpqa_encoded,650,5,0,0,0,0,12812,0,0
gpqa_encoded,650,6,0,0,0,0,4425,0,0
gpqa_encoded,650,7,0,0,0,0,45689,1,0
gpqa_encoded,650,8,0,0,0,0,8925,0,0
gpqa_encoded,650,9,0,0,0,0,5277,0,0
gpqa_encoded,650,10,0,0,0,0,7549,0,0
gpqa_encoded,650,11,0,0,0,0,7395,0,0
gpqa_encoded,650,12,0,0,0,0,6680,0,0
gpqa_encoded,650,13,0,0,0,0,9618,0,0
gpqa_encoded,650,14,0,0,0,0,5356,0,0
gpqa_encoded,650,15,0,0,0,0,5354,0,0
gpqa_encoded,650,16,0,1,0,0,9417,0,1
gpqa_encoded,650,17,0,0,0,0,5643,0,0
gpqa_encoded,650,18,0,0,0,0,15269,0,0
gpqa_encoded,650,19,0,0,0,0,3300,0,0
gpqa_encoded,650,20,0,0,0,0,8088,0,0
gpqa_encoded,650,21,0,0,0,0,13191,0,0
gpqa_encoded,650,22,0,0,0,0,6213,0,0
gpqa_encoded,650,23,0,0,0,0,4503,0,0
gpqa_encoded,650,0,1,0,0,0,15611,0,0
gpqa_encoded,650,1,1,0,0,0,5006,0,0
gpqa_encoded,650,2,1,0,0,0,6601,0,0
gpqa_encoded,650,3,1,0,0,0,4042,0,0
gpqa_encoded,650,4,1,0,0,0,8174,0,0
gpqa_encoded,650,5,1,0,0,0,10462,0,0
gpqa_encoded,650,6,1,1,0,0,7426,0,1
gpqa_encoded,650,7,1,1,0,0,2798,0,1
gpqa_encoded,650,8,1,0,0,0,8973,0,0
gpqa_encoded,650,9,1,0,0,0,9333,0,0
gpqa_encoded,650,10,1,0,0,0,4433,0,0
gpqa_encoded,650,11,1,1,0,0,3714,0,1
gpqa_encoded,650,12,1,0,0,0,19187,0,0
gpqa_encoded,650,13,1,0,0,0,17733,0,0
gpqa_encoded,650,14,1,0,0,0,3845,0,0
gpqa_encoded,650,15,1,1,0,0,23504,0,1
gpqa_encoded,650,16,1,0,0,0,3922,0,0
gpqa_encoded,650,17,1,0,0,0,3538,0,0
gpqa_encoded,650,18,1,0,0,0,20433,0,0
gpqa_encoded,650,19,1,0,0,0,4573,0,0
gpqa_encoded,650,20,1,0,0,0,4410,0,0
gpqa_encoded,650,21,1,0,0,0,13337,0,0
gpqa_encoded,650,22,1,0,0,0,10553,0,0
gpqa_encoded,650,23,1,0,0,0,6050,0,0
gpqa_encoded,21,0,0,0,0,0,1121,0,0
gpqa_encoded,21,1,0,0,0,0,2783,0,0
gpqa_encoded,21,2,0,0,0,0,1133,0,0
gpqa_encoded,21,3,0,0,0,0,1126,0,0
gpqa_encoded,21,4,0,0,0,0,1700,0,0
gpqa_encoded,21,5,0,0,0,0,2329,0,0
gpqa_encoded,21,6,0,0,0,0,1345,0,0
gpqa_encoded,21,7,0,0,0,0,1137,0,0
gpqa_encoded,21,8,0,0,0,0,1023,0,0
gpqa_encoded,21,9,0,0,0,0,1698,0,0
gpqa_encoded,21,10,0,0,0,0,1072,0,0
gpqa_encoded,21,11,0,0,0,0,1183,0,0
gpqa_encoded,21,12,0,0,0,0,1309,0,0
gpqa_encoded,21,13,0,0,0,0,1453,0,0
gpqa_encoded,21,14,0,0,0,0,1362,0,0
gpqa_encoded,21,15,0,0,0,0,1622,0,0
gpqa_encoded,21,16,0,0,0,0,1357,0,0
gpqa_encoded,21,17,0,0,0,0,2190,0,0
gpqa_encoded,21,18,0,0,0,0,1315,0,0
gpqa_encoded,21,19,0,0,0,0,1333,0,0
gpqa_encoded,21,20,0,0,0,0,1456,0,0
gpqa_encoded,21,21,0,0,0,0,1245,0,0
gpqa_encoded,21,22,0,0,0,0,1965,0,0
gpqa_encoded,21,23,0,0,0,0,1397,0,0
gpqa_encoded,21,0,1,0,1,0,2011,0,0
gpqa_encoded,21,1,1,0,0,0,1715,0,0
gpqa_encoded,21,2,1,0,0,0,1552,0,0
gpqa_encoded,21,3,1,0,0,0,4118,0,0
gpqa_encoded,21,4,1,0,0,0,2124,0,0
gpqa_encoded,21,5,1,0,0,0,2411,0,0
gpqa_encoded,21,6,1,0,0,0,4187,0,0
gpqa_encoded,21,7,1,0,1,0,1193,0,0
gpqa_encoded,21,8,1,0,0,0,3627,0,0
gpqa_encoded,21,9,1,0,0,0,1980,0,0
gpqa_encoded,21,10,1,1,0,0,3575,0,1
gpqa_encoded,21,11,1,1,0,0,2392,0,1
gpqa_encoded,21,12,1,0,0,0,3631,0,0
gpqa_encoded,21,13,1,0,0,0,3480,0,0
gpqa_encoded,21,14,1,0,0,0,4651,0,0
gpqa_encoded,21,15,1,0,0,0,2383,0,0
gpqa_encoded,21,16,1,1,1,0,829,0,1
gpqa_encoded,21,17,1,0,0,0,8123,0,0
